6058 lattice points in polytope (module generators)
0 Hilbert basis elements of recession monoid
11 vertices of polyhedron
0 extreme rays of recession cone
 13 13  0 19 30 1
 13 13  0 20 29 1
 13 13  0 21 28 1
 13 13  0 22 27 1
 13 13  0 23 26 1
 13 13  0 24 25 1
 13 13  1 12 36 1
 13 13  1 13 35 1
 13 13  1 14 34 1
 13 13  1 15 33 1
 13 13  1 16 32 1
 13 13  1 17 31 1
 13 13  1 18 30 1
 13 13  1 19 29 1
 13 13  1 20 28 1
 13 13  1 21 27 1
 13 13  1 22 26 1
 13 13  1 23 25 1
 13 13  1 24 24 1
 13 13  2 11 36 1
 13 13  2 12 35 1
 13 13  2 13 34 1
 13 13  2 14 33 1
 13 13  2 15 32 1
 13 13  2 16 31 1
 13 13  2 17 30 1
 13 13  2 18 29 1
 13 13  2 19 28 1
 13 13  2 20 27 1
 13 13  2 21 26 1
 13 13  2 22 25 1
 13 13  2 23 24 1
 13 13  3 10 36 1
 13 13  3 11 35 1
 13 13  3 12 34 1
 13 13  3 13 33 1
 13 13  3 14 32 1
 13 13  3 15 31 1
 13 13  3 16 30 1
 13 13  3 17 29 1
 13 13  3 18 28 1
 13 13  3 19 27 1
 13 13  3 20 26 1
 13 13  3 21 25 1
 13 13  3 22 24 1
 13 13  3 23 23 1
 13 13  4  9 36 1
 13 13  4 10 35 1
 13 13  4 11 34 1
 13 13  4 12 33 1
 13 13  4 13 32 1
 13 13  4 14 31 1
 13 13  4 15 30 1
 13 13  4 16 29 1
 13 13  4 17 28 1
 13 13  4 18 27 1
 13 13  4 19 26 1
 13 13  4 20 25 1
 13 13  4 21 24 1
 13 13  4 22 23 1
 13 13  5  8 36 1
 13 13  5  9 35 1
 13 13  5 10 34 1
 13 13  5 11 33 1
 13 13  5 12 32 1
 13 13  5 13 31 1
 13 13  5 14 30 1
 13 13  5 15 29 1
 13 13  5 16 28 1
 13 13  5 17 27 1
 13 13  5 18 26 1
 13 13  5 19 25 1
 13 13  5 20 24 1
 13 13  5 21 23 1
 13 13  5 22 22 1
 13 13  6  7 36 1
 13 13  6  8 35 1
 13 13  6  9 34 1
 13 13  6 10 33 1
 13 13  6 11 32 1
 13 13  6 12 31 1
 13 13  6 13 30 1
 13 13  6 14 29 1
 13 13  6 15 28 1
 13 13  6 16 27 1
 13 13  6 17 26 1
 13 13  6 18 25 1
 13 13  6 19 24 1
 13 13  6 20 23 1
 13 13  6 21 22 1
 13 13  7  6 36 1
 13 13  7  7 35 1
 13 13  7  8 34 1
 13 13  7  9 33 1
 13 13  7 10 32 1
 13 13  7 11 31 1
 13 13  7 12 30 1
 13 13  7 13 29 1
 13 13  7 14 28 1
 13 13  7 15 27 1
 13 13  7 16 26 1
 13 13  7 17 25 1
 13 13  7 18 24 1
 13 13  7 19 23 1
 13 13  7 20 22 1
 13 13  7 21 21 1
 13 13  8  5 36 1
 13 13  8  6 35 1
 13 13  8  7 34 1
 13 13  8  8 33 1
 13 13  8  9 32 1
 13 13  8 10 31 1
 13 13  8 11 30 1
 13 13  8 12 29 1
 13 13  8 13 28 1
 13 13  8 14 27 1
 13 13  8 15 26 1
 13 13  8 16 25 1
 13 13  8 17 24 1
 13 13  8 18 23 1
 13 13  8 19 22 1
 13 13  8 20 21 1
 13 13  9  4 36 1
 13 13  9  5 35 1
 13 13  9  6 34 1
 13 13  9  7 33 1
 13 13  9  8 32 1
 13 13  9  9 31 1
 13 13  9 10 30 1
 13 13  9 11 29 1
 13 13  9 12 28 1
 13 13  9 13 27 1
 13 13  9 14 26 1
 13 13  9 15 25 1
 13 13  9 16 24 1
 13 13  9 17 23 1
 13 13  9 18 22 1
 13 13  9 19 21 1
 13 13  9 20 20 1
 13 13 10  3 36 1
 13 13 10  4 35 1
 13 13 10  5 34 1
 13 13 10  6 33 1
 13 13 10  7 32 1
 13 13 10  8 31 1
 13 13 10  9 30 1
 13 13 10 10 29 1
 13 13 10 11 28 1
 13 13 10 12 27 1
 13 13 10 13 26 1
 13 13 10 14 25 1
 13 13 10 15 24 1
 13 13 10 16 23 1
 13 13 10 17 22 1
 13 13 10 18 21 1
 13 13 10 19 20 1
 13 13 11  2 36 1
 13 13 11  3 35 1
 13 13 11  4 34 1
 13 13 11  5 33 1
 13 13 11  6 32 1
 13 13 11  7 31 1
 13 13 11  8 30 1
 13 13 11  9 29 1
 13 13 11 10 28 1
 13 13 11 11 27 1
 13 13 11 12 26 1
 13 13 11 13 25 1
 13 13 11 14 24 1
 13 13 11 15 23 1
 13 13 11 16 22 1
 13 13 11 17 21 1
 13 13 11 18 20 1
 13 13 11 19 19 1
 13 13 12  1 36 1
 13 13 12  2 35 1
 13 13 12  3 34 1
 13 13 12  4 33 1
 13 13 12  5 32 1
 13 13 12  6 31 1
 13 13 12  7 30 1
 13 13 12  8 29 1
 13 13 12  9 28 1
 13 13 12 10 27 1
 13 13 12 11 26 1
 13 13 12 12 25 1
 13 13 12 13 24 1
 13 13 12 14 23 1
 13 13 12 15 22 1
 13 13 12 16 21 1
 13 13 12 17 20 1
 13 13 12 18 19 1
 13 13 13  0 36 1
 13 13 13  1 35 1
 13 13 13  2 34 1
 13 13 13  3 33 1
 13 13 13  4 32 1
 13 13 13  5 31 1
 13 13 13  6 30 1
 13 13 13  7 29 1
 13 13 13  8 28 1
 13 13 13  9 27 1
 13 13 13 10 26 1
 13 13 13 11 25 1
 13 13 13 12 24 1
 13 13 13 13 23 1
 13 13 13 14 22 1
 13 13 13 15 21 1
 13 13 13 16 20 1
 13 13 13 17 19 1
 13 13 13 18 18 1
 13 13 14  0 35 1
 13 13 14  1 34 1
 13 13 14  2 33 1
 13 13 14  3 32 1
 13 13 14  4 31 1
 13 13 14  5 30 1
 13 13 14  6 29 1
 13 13 14  7 28 1
 13 13 14  8 27 1
 13 13 14  9 26 1
 13 13 14 10 25 1
 13 13 14 11 24 1
 13 13 14 12 23 1
 13 13 14 13 22 1
 13 13 14 14 21 1
 13 13 14 15 20 1
 13 13 14 16 19 1
 13 13 14 17 18 1
 13 13 15  0 34 1
 13 13 15  1 33 1
 13 13 15  2 32 1
 13 13 15  3 31 1
 13 13 15  4 30 1
 13 13 15  5 29 1
 13 13 15  6 28 1
 13 13 15  7 27 1
 13 13 15  8 26 1
 13 13 15  9 25 1
 13 13 15 10 24 1
 13 13 15 11 23 1
 13 13 15 12 22 1
 13 13 15 13 21 1
 13 13 15 14 20 1
 13 13 15 15 19 1
 13 13 15 16 18 1
 13 13 15 17 17 1
 13 13 16  0 33 1
 13 13 16  1 32 1
 13 13 16  2 31 1
 13 13 16  3 30 1
 13 13 16  4 29 1
 13 13 16  5 28 1
 13 13 16  6 27 1
 13 13 16  7 26 1
 13 13 16  8 25 1
 13 13 16  9 24 1
 13 13 16 10 23 1
 13 13 16 11 22 1
 13 13 16 12 21 1
 13 13 16 13 20 1
 13 13 16 14 19 1
 13 13 16 15 18 1
 13 13 16 16 17 1
 13 13 17  0 32 1
 13 13 17  1 31 1
 13 13 17  2 30 1
 13 13 17  3 29 1
 13 13 17  4 28 1
 13 13 17  5 27 1
 13 13 17  6 26 1
 13 13 17  7 25 1
 13 13 17  8 24 1
 13 13 17  9 23 1
 13 13 17 10 22 1
 13 13 17 11 21 1
 13 13 17 12 20 1
 13 13 17 13 19 1
 13 13 17 14 18 1
 13 13 17 15 17 1
 13 13 18  0 31 1
 13 13 18  1 30 1
 13 13 18  2 29 1
 13 13 18  3 28 1
 13 13 18  4 27 1
 13 13 18  5 26 1
 13 13 18  6 25 1
 13 13 18  7 24 1
 13 13 18  8 23 1
 13 13 18  9 22 1
 13 13 18 10 21 1
 13 13 18 11 20 1
 13 13 18 12 19 1
 13 13 18 13 18 1
 13 14  0 13 35 1
 13 14  0 14 34 1
 13 14  0 15 33 1
 13 14  0 16 32 1
 13 14  0 17 31 1
 13 14  0 18 30 1
 13 14  0 19 29 1
 13 14  0 20 28 1
 13 14  0 21 27 1
 13 14  0 22 26 1
 13 14  0 23 25 1
 13 14  0 24 24 1
 13 14  1 12 35 1
 13 14  1 13 34 1
 13 14  1 14 33 1
 13 14  1 15 32 1
 13 14  1 16 31 1
 13 14  1 17 30 1
 13 14  1 18 29 1
 13 14  1 19 28 1
 13 14  1 20 27 1
 13 14  1 21 26 1
 13 14  1 22 25 1
 13 14  1 23 24 1
 13 14  2 11 35 1
 13 14  2 12 34 1
 13 14  2 13 33 1
 13 14  2 14 32 1
 13 14  2 15 31 1
 13 14  2 16 30 1
 13 14  2 17 29 1
 13 14  2 18 28 1
 13 14  2 19 27 1
 13 14  2 20 26 1
 13 14  2 21 25 1
 13 14  2 22 24 1
 13 14  2 23 23 1
 13 14  3 10 35 1
 13 14  3 11 34 1
 13 14  3 12 33 1
 13 14  3 13 32 1
 13 14  3 14 31 1
 13 14  3 15 30 1
 13 14  3 16 29 1
 13 14  3 17 28 1
 13 14  3 18 27 1
 13 14  3 19 26 1
 13 14  3 20 25 1
 13 14  3 21 24 1
 13 14  3 22 23 1
 13 14  4  9 35 1
 13 14  4 10 34 1
 13 14  4 11 33 1
 13 14  4 12 32 1
 13 14  4 13 31 1
 13 14  4 14 30 1
 13 14  4 15 29 1
 13 14  4 16 28 1
 13 14  4 17 27 1
 13 14  4 18 26 1
 13 14  4 19 25 1
 13 14  4 20 24 1
 13 14  4 21 23 1
 13 14  4 22 22 1
 13 14  5  8 35 1
 13 14  5  9 34 1
 13 14  5 10 33 1
 13 14  5 11 32 1
 13 14  5 12 31 1
 13 14  5 13 30 1
 13 14  5 14 29 1
 13 14  5 15 28 1
 13 14  5 16 27 1
 13 14  5 17 26 1
 13 14  5 18 25 1
 13 14  5 19 24 1
 13 14  5 20 23 1
 13 14  5 21 22 1
 13 14  6  7 35 1
 13 14  6  8 34 1
 13 14  6  9 33 1
 13 14  6 10 32 1
 13 14  6 11 31 1
 13 14  6 12 30 1
 13 14  6 13 29 1
 13 14  6 14 28 1
 13 14  6 15 27 1
 13 14  6 16 26 1
 13 14  6 17 25 1
 13 14  6 18 24 1
 13 14  6 19 23 1
 13 14  6 20 22 1
 13 14  6 21 21 1
 13 14  7  6 35 1
 13 14  7  7 34 1
 13 14  7  8 33 1
 13 14  7  9 32 1
 13 14  7 10 31 1
 13 14  7 11 30 1
 13 14  7 12 29 1
 13 14  7 13 28 1
 13 14  7 14 27 1
 13 14  7 15 26 1
 13 14  7 16 25 1
 13 14  7 17 24 1
 13 14  7 18 23 1
 13 14  7 19 22 1
 13 14  7 20 21 1
 13 14  8  5 35 1
 13 14  8  6 34 1
 13 14  8  7 33 1
 13 14  8  8 32 1
 13 14  8  9 31 1
 13 14  8 10 30 1
 13 14  8 11 29 1
 13 14  8 12 28 1
 13 14  8 13 27 1
 13 14  8 14 26 1
 13 14  8 15 25 1
 13 14  8 16 24 1
 13 14  8 17 23 1
 13 14  8 18 22 1
 13 14  8 19 21 1
 13 14  8 20 20 1
 13 14  9  4 35 1
 13 14  9  5 34 1
 13 14  9  6 33 1
 13 14  9  7 32 1
 13 14  9  8 31 1
 13 14  9  9 30 1
 13 14  9 10 29 1
 13 14  9 11 28 1
 13 14  9 12 27 1
 13 14  9 13 26 1
 13 14  9 14 25 1
 13 14  9 15 24 1
 13 14  9 16 23 1
 13 14  9 17 22 1
 13 14  9 18 21 1
 13 14  9 19 20 1
 13 14 10  3 35 1
 13 14 10  4 34 1
 13 14 10  5 33 1
 13 14 10  6 32 1
 13 14 10  7 31 1
 13 14 10  8 30 1
 13 14 10  9 29 1
 13 14 10 10 28 1
 13 14 10 11 27 1
 13 14 10 12 26 1
 13 14 10 13 25 1
 13 14 10 14 24 1
 13 14 10 15 23 1
 13 14 10 16 22 1
 13 14 10 17 21 1
 13 14 10 18 20 1
 13 14 10 19 19 1
 13 14 11  2 35 1
 13 14 11  3 34 1
 13 14 11  4 33 1
 13 14 11  5 32 1
 13 14 11  6 31 1
 13 14 11  7 30 1
 13 14 11  8 29 1
 13 14 11  9 28 1
 13 14 11 10 27 1
 13 14 11 11 26 1
 13 14 11 12 25 1
 13 14 11 13 24 1
 13 14 11 14 23 1
 13 14 11 15 22 1
 13 14 11 16 21 1
 13 14 11 17 20 1
 13 14 11 18 19 1
 13 14 12  1 35 1
 13 14 12  2 34 1
 13 14 12  3 33 1
 13 14 12  4 32 1
 13 14 12  5 31 1
 13 14 12  6 30 1
 13 14 12  7 29 1
 13 14 12  8 28 1
 13 14 12  9 27 1
 13 14 12 10 26 1
 13 14 12 11 25 1
 13 14 12 12 24 1
 13 14 12 13 23 1
 13 14 12 14 22 1
 13 14 12 15 21 1
 13 14 12 16 20 1
 13 14 12 17 19 1
 13 14 12 18 18 1
 13 14 13  0 35 1
 13 14 13  1 34 1
 13 14 13  2 33 1
 13 14 13  3 32 1
 13 14 13  4 31 1
 13 14 13  5 30 1
 13 14 13  6 29 1
 13 14 13  7 28 1
 13 14 13  8 27 1
 13 14 13  9 26 1
 13 14 13 10 25 1
 13 14 13 11 24 1
 13 14 13 12 23 1
 13 14 13 13 22 1
 13 14 13 14 21 1
 13 14 13 15 20 1
 13 14 13 16 19 1
 13 14 13 17 18 1
 13 14 14  0 34 1
 13 14 14  1 33 1
 13 14 14  2 32 1
 13 14 14  3 31 1
 13 14 14  4 30 1
 13 14 14  5 29 1
 13 14 14  6 28 1
 13 14 14  7 27 1
 13 14 14  8 26 1
 13 14 14  9 25 1
 13 14 14 10 24 1
 13 14 14 11 23 1
 13 14 14 12 22 1
 13 14 14 13 21 1
 13 14 14 14 20 1
 13 14 14 15 19 1
 13 14 14 16 18 1
 13 14 14 17 17 1
 13 14 15  0 33 1
 13 14 15  1 32 1
 13 14 15  2 31 1
 13 14 15  3 30 1
 13 14 15  4 29 1
 13 14 15  5 28 1
 13 14 15  6 27 1
 13 14 15  7 26 1
 13 14 15  8 25 1
 13 14 15  9 24 1
 13 14 15 10 23 1
 13 14 15 11 22 1
 13 14 15 12 21 1
 13 14 15 13 20 1
 13 14 15 14 19 1
 13 14 15 15 18 1
 13 14 15 16 17 1
 13 14 16  0 32 1
 13 14 16  1 31 1
 13 14 16  2 30 1
 13 14 16  3 29 1
 13 14 16  4 28 1
 13 14 16  5 27 1
 13 14 16  6 26 1
 13 14 16  7 25 1
 13 14 16  8 24 1
 13 14 16  9 23 1
 13 14 16 10 22 1
 13 14 16 11 21 1
 13 14 16 12 20 1
 13 14 16 13 19 1
 13 14 16 14 18 1
 13 14 16 15 17 1
 13 14 16 16 16 1
 13 14 17  0 31 1
 13 14 17  1 30 1
 13 14 17  2 29 1
 13 14 17  3 28 1
 13 14 17  4 27 1
 13 14 17  5 26 1
 13 14 17  6 25 1
 13 14 17  7 24 1
 13 14 17  8 23 1
 13 14 17  9 22 1
 13 14 17 10 21 1
 13 14 17 11 20 1
 13 14 17 12 19 1
 13 14 17 13 18 1
 13 14 17 14 17 1
 13 15  0 13 34 1
 13 15  0 14 33 1
 13 15  0 15 32 1
 13 15  0 16 31 1
 13 15  0 17 30 1
 13 15  0 18 29 1
 13 15  0 19 28 1
 13 15  0 20 27 1
 13 15  0 21 26 1
 13 15  0 22 25 1
 13 15  0 23 24 1
 13 15  1 12 34 1
 13 15  1 13 33 1
 13 15  1 14 32 1
 13 15  1 15 31 1
 13 15  1 16 30 1
 13 15  1 17 29 1
 13 15  1 18 28 1
 13 15  1 19 27 1
 13 15  1 20 26 1
 13 15  1 21 25 1
 13 15  1 22 24 1
 13 15  1 23 23 1
 13 15  2 11 34 1
 13 15  2 12 33 1
 13 15  2 13 32 1
 13 15  2 14 31 1
 13 15  2 15 30 1
 13 15  2 16 29 1
 13 15  2 17 28 1
 13 15  2 18 27 1
 13 15  2 19 26 1
 13 15  2 20 25 1
 13 15  2 21 24 1
 13 15  2 22 23 1
 13 15  3 10 34 1
 13 15  3 11 33 1
 13 15  3 12 32 1
 13 15  3 13 31 1
 13 15  3 14 30 1
 13 15  3 15 29 1
 13 15  3 16 28 1
 13 15  3 17 27 1
 13 15  3 18 26 1
 13 15  3 19 25 1
 13 15  3 20 24 1
 13 15  3 21 23 1
 13 15  3 22 22 1
 13 15  4  9 34 1
 13 15  4 10 33 1
 13 15  4 11 32 1
 13 15  4 12 31 1
 13 15  4 13 30 1
 13 15  4 14 29 1
 13 15  4 15 28 1
 13 15  4 16 27 1
 13 15  4 17 26 1
 13 15  4 18 25 1
 13 15  4 19 24 1
 13 15  4 20 23 1
 13 15  4 21 22 1
 13 15  5  8 34 1
 13 15  5  9 33 1
 13 15  5 10 32 1
 13 15  5 11 31 1
 13 15  5 12 30 1
 13 15  5 13 29 1
 13 15  5 14 28 1
 13 15  5 15 27 1
 13 15  5 16 26 1
 13 15  5 17 25 1
 13 15  5 18 24 1
 13 15  5 19 23 1
 13 15  5 20 22 1
 13 15  5 21 21 1
 13 15  6  7 34 1
 13 15  6  8 33 1
 13 15  6  9 32 1
 13 15  6 10 31 1
 13 15  6 11 30 1
 13 15  6 12 29 1
 13 15  6 13 28 1
 13 15  6 14 27 1
 13 15  6 15 26 1
 13 15  6 16 25 1
 13 15  6 17 24 1
 13 15  6 18 23 1
 13 15  6 19 22 1
 13 15  6 20 21 1
 13 15  7  6 34 1
 13 15  7  7 33 1
 13 15  7  8 32 1
 13 15  7  9 31 1
 13 15  7 10 30 1
 13 15  7 11 29 1
 13 15  7 12 28 1
 13 15  7 13 27 1
 13 15  7 14 26 1
 13 15  7 15 25 1
 13 15  7 16 24 1
 13 15  7 17 23 1
 13 15  7 18 22 1
 13 15  7 19 21 1
 13 15  7 20 20 1
 13 15  8  5 34 1
 13 15  8  6 33 1
 13 15  8  7 32 1
 13 15  8  8 31 1
 13 15  8  9 30 1
 13 15  8 10 29 1
 13 15  8 11 28 1
 13 15  8 12 27 1
 13 15  8 13 26 1
 13 15  8 14 25 1
 13 15  8 15 24 1
 13 15  8 16 23 1
 13 15  8 17 22 1
 13 15  8 18 21 1
 13 15  8 19 20 1
 13 15  9  4 34 1
 13 15  9  5 33 1
 13 15  9  6 32 1
 13 15  9  7 31 1
 13 15  9  8 30 1
 13 15  9  9 29 1
 13 15  9 10 28 1
 13 15  9 11 27 1
 13 15  9 12 26 1
 13 15  9 13 25 1
 13 15  9 14 24 1
 13 15  9 15 23 1
 13 15  9 16 22 1
 13 15  9 17 21 1
 13 15  9 18 20 1
 13 15  9 19 19 1
 13 15 10  3 34 1
 13 15 10  4 33 1
 13 15 10  5 32 1
 13 15 10  6 31 1
 13 15 10  7 30 1
 13 15 10  8 29 1
 13 15 10  9 28 1
 13 15 10 10 27 1
 13 15 10 11 26 1
 13 15 10 12 25 1
 13 15 10 13 24 1
 13 15 10 14 23 1
 13 15 10 15 22 1
 13 15 10 16 21 1
 13 15 10 17 20 1
 13 15 10 18 19 1
 13 15 11  2 34 1
 13 15 11  3 33 1
 13 15 11  4 32 1
 13 15 11  5 31 1
 13 15 11  6 30 1
 13 15 11  7 29 1
 13 15 11  8 28 1
 13 15 11  9 27 1
 13 15 11 10 26 1
 13 15 11 11 25 1
 13 15 11 12 24 1
 13 15 11 13 23 1
 13 15 11 14 22 1
 13 15 11 15 21 1
 13 15 11 16 20 1
 13 15 11 17 19 1
 13 15 11 18 18 1
 13 15 12  1 34 1
 13 15 12  2 33 1
 13 15 12  3 32 1
 13 15 12  4 31 1
 13 15 12  5 30 1
 13 15 12  6 29 1
 13 15 12  7 28 1
 13 15 12  8 27 1
 13 15 12  9 26 1
 13 15 12 10 25 1
 13 15 12 11 24 1
 13 15 12 12 23 1
 13 15 12 13 22 1
 13 15 12 14 21 1
 13 15 12 15 20 1
 13 15 12 16 19 1
 13 15 12 17 18 1
 13 15 13  0 34 1
 13 15 13  1 33 1
 13 15 13  2 32 1
 13 15 13  3 31 1
 13 15 13  4 30 1
 13 15 13  5 29 1
 13 15 13  6 28 1
 13 15 13  7 27 1
 13 15 13  8 26 1
 13 15 13  9 25 1
 13 15 13 10 24 1
 13 15 13 11 23 1
 13 15 13 12 22 1
 13 15 13 13 21 1
 13 15 13 14 20 1
 13 15 13 15 19 1
 13 15 13 16 18 1
 13 15 13 17 17 1
 13 15 14  0 33 1
 13 15 14  1 32 1
 13 15 14  2 31 1
 13 15 14  3 30 1
 13 15 14  4 29 1
 13 15 14  5 28 1
 13 15 14  6 27 1
 13 15 14  7 26 1
 13 15 14  8 25 1
 13 15 14  9 24 1
 13 15 14 10 23 1
 13 15 14 11 22 1
 13 15 14 12 21 1
 13 15 14 13 20 1
 13 15 14 14 19 1
 13 15 14 15 18 1
 13 15 14 16 17 1
 13 15 15  0 32 1
 13 15 15  1 31 1
 13 15 15  2 30 1
 13 15 15  3 29 1
 13 15 15  4 28 1
 13 15 15  5 27 1
 13 15 15  6 26 1
 13 15 15  7 25 1
 13 15 15  8 24 1
 13 15 15  9 23 1
 13 15 15 10 22 1
 13 15 15 11 21 1
 13 15 15 12 20 1
 13 15 15 13 19 1
 13 15 15 14 18 1
 13 15 15 15 17 1
 13 15 15 16 16 1
 13 15 16  0 31 1
 13 15 16  1 30 1
 13 15 16  2 29 1
 13 15 16  3 28 1
 13 15 16  4 27 1
 13 15 16  5 26 1
 13 15 16  6 25 1
 13 15 16  7 24 1
 13 15 16  8 23 1
 13 15 16  9 22 1
 13 15 16 10 21 1
 13 15 16 11 20 1
 13 15 16 12 19 1
 13 15 16 13 18 1
 13 15 16 14 17 1
 13 15 16 15 16 1
 13 16  0 13 33 1
 13 16  0 14 32 1
 13 16  0 15 31 1
 13 16  0 16 30 1
 13 16  0 17 29 1
 13 16  0 18 28 1
 13 16  0 19 27 1
 13 16  0 20 26 1
 13 16  0 21 25 1
 13 16  0 22 24 1
 13 16  0 23 23 1
 13 16  1 12 33 1
 13 16  1 13 32 1
 13 16  1 14 31 1
 13 16  1 15 30 1
 13 16  1 16 29 1
 13 16  1 17 28 1
 13 16  1 18 27 1
 13 16  1 19 26 1
 13 16  1 20 25 1
 13 16  1 21 24 1
 13 16  1 22 23 1
 13 16  2 11 33 1
 13 16  2 12 32 1
 13 16  2 13 31 1
 13 16  2 14 30 1
 13 16  2 15 29 1
 13 16  2 16 28 1
 13 16  2 17 27 1
 13 16  2 18 26 1
 13 16  2 19 25 1
 13 16  2 20 24 1
 13 16  2 21 23 1
 13 16  2 22 22 1
 13 16  3 10 33 1
 13 16  3 11 32 1
 13 16  3 12 31 1
 13 16  3 13 30 1
 13 16  3 14 29 1
 13 16  3 15 28 1
 13 16  3 16 27 1
 13 16  3 17 26 1
 13 16  3 18 25 1
 13 16  3 19 24 1
 13 16  3 20 23 1
 13 16  3 21 22 1
 13 16  4  9 33 1
 13 16  4 10 32 1
 13 16  4 11 31 1
 13 16  4 12 30 1
 13 16  4 13 29 1
 13 16  4 14 28 1
 13 16  4 15 27 1
 13 16  4 16 26 1
 13 16  4 17 25 1
 13 16  4 18 24 1
 13 16  4 19 23 1
 13 16  4 20 22 1
 13 16  4 21 21 1
 13 16  5  8 33 1
 13 16  5  9 32 1
 13 16  5 10 31 1
 13 16  5 11 30 1
 13 16  5 12 29 1
 13 16  5 13 28 1
 13 16  5 14 27 1
 13 16  5 15 26 1
 13 16  5 16 25 1
 13 16  5 17 24 1
 13 16  5 18 23 1
 13 16  5 19 22 1
 13 16  5 20 21 1
 13 16  6  7 33 1
 13 16  6  8 32 1
 13 16  6  9 31 1
 13 16  6 10 30 1
 13 16  6 11 29 1
 13 16  6 12 28 1
 13 16  6 13 27 1
 13 16  6 14 26 1
 13 16  6 15 25 1
 13 16  6 16 24 1
 13 16  6 17 23 1
 13 16  6 18 22 1
 13 16  6 19 21 1
 13 16  6 20 20 1
 13 16  7  6 33 1
 13 16  7  7 32 1
 13 16  7  8 31 1
 13 16  7  9 30 1
 13 16  7 10 29 1
 13 16  7 11 28 1
 13 16  7 12 27 1
 13 16  7 13 26 1
 13 16  7 14 25 1
 13 16  7 15 24 1
 13 16  7 16 23 1
 13 16  7 17 22 1
 13 16  7 18 21 1
 13 16  7 19 20 1
 13 16  8  5 33 1
 13 16  8  6 32 1
 13 16  8  7 31 1
 13 16  8  8 30 1
 13 16  8  9 29 1
 13 16  8 10 28 1
 13 16  8 11 27 1
 13 16  8 12 26 1
 13 16  8 13 25 1
 13 16  8 14 24 1
 13 16  8 15 23 1
 13 16  8 16 22 1
 13 16  8 17 21 1
 13 16  8 18 20 1
 13 16  8 19 19 1
 13 16  9  4 33 1
 13 16  9  5 32 1
 13 16  9  6 31 1
 13 16  9  7 30 1
 13 16  9  8 29 1
 13 16  9  9 28 1
 13 16  9 10 27 1
 13 16  9 11 26 1
 13 16  9 12 25 1
 13 16  9 13 24 1
 13 16  9 14 23 1
 13 16  9 15 22 1
 13 16  9 16 21 1
 13 16  9 17 20 1
 13 16  9 18 19 1
 13 16 10  3 33 1
 13 16 10  4 32 1
 13 16 10  5 31 1
 13 16 10  6 30 1
 13 16 10  7 29 1
 13 16 10  8 28 1
 13 16 10  9 27 1
 13 16 10 10 26 1
 13 16 10 11 25 1
 13 16 10 12 24 1
 13 16 10 13 23 1
 13 16 10 14 22 1
 13 16 10 15 21 1
 13 16 10 16 20 1
 13 16 10 17 19 1
 13 16 10 18 18 1
 13 16 11  2 33 1
 13 16 11  3 32 1
 13 16 11  4 31 1
 13 16 11  5 30 1
 13 16 11  6 29 1
 13 16 11  7 28 1
 13 16 11  8 27 1
 13 16 11  9 26 1
 13 16 11 10 25 1
 13 16 11 11 24 1
 13 16 11 12 23 1
 13 16 11 13 22 1
 13 16 11 14 21 1
 13 16 11 15 20 1
 13 16 11 16 19 1
 13 16 11 17 18 1
 13 16 12  1 33 1
 13 16 12  2 32 1
 13 16 12  3 31 1
 13 16 12  4 30 1
 13 16 12  5 29 1
 13 16 12  6 28 1
 13 16 12  7 27 1
 13 16 12  8 26 1
 13 16 12  9 25 1
 13 16 12 10 24 1
 13 16 12 11 23 1
 13 16 12 12 22 1
 13 16 12 13 21 1
 13 16 12 14 20 1
 13 16 12 15 19 1
 13 16 12 16 18 1
 13 16 12 17 17 1
 13 16 13  0 33 1
 13 16 13  1 32 1
 13 16 13  2 31 1
 13 16 13  3 30 1
 13 16 13  4 29 1
 13 16 13  5 28 1
 13 16 13  6 27 1
 13 16 13  7 26 1
 13 16 13  8 25 1
 13 16 13  9 24 1
 13 16 13 10 23 1
 13 16 13 11 22 1
 13 16 13 12 21 1
 13 16 13 13 20 1
 13 16 13 14 19 1
 13 16 13 15 18 1
 13 16 13 16 17 1
 13 16 14  0 32 1
 13 16 14  1 31 1
 13 16 14  2 30 1
 13 16 14  3 29 1
 13 16 14  4 28 1
 13 16 14  5 27 1
 13 16 14  6 26 1
 13 16 14  7 25 1
 13 16 14  8 24 1
 13 16 14  9 23 1
 13 16 14 10 22 1
 13 16 14 11 21 1
 13 16 14 12 20 1
 13 16 14 13 19 1
 13 16 14 14 18 1
 13 16 14 15 17 1
 13 16 14 16 16 1
 13 16 15  0 31 1
 13 16 15  1 30 1
 13 16 15  2 29 1
 13 16 15  3 28 1
 13 16 15  4 27 1
 13 16 15  5 26 1
 13 16 15  6 25 1
 13 16 15  7 24 1
 13 16 15  8 23 1
 13 16 15  9 22 1
 13 16 15 10 21 1
 13 16 15 11 20 1
 13 16 15 12 19 1
 13 16 15 13 18 1
 13 16 15 14 17 1
 13 16 15 15 16 1
 13 17  0 13 32 1
 13 17  0 14 31 1
 13 17  0 15 30 1
 13 17  0 16 29 1
 13 17  0 17 28 1
 13 17  0 18 27 1
 13 17  0 19 26 1
 13 17  0 20 25 1
 13 17  0 21 24 1
 13 17  0 22 23 1
 13 17  1 12 32 1
 13 17  1 13 31 1
 13 17  1 14 30 1
 13 17  1 15 29 1
 13 17  1 16 28 1
 13 17  1 17 27 1
 13 17  1 18 26 1
 13 17  1 19 25 1
 13 17  1 20 24 1
